fold,audio_file,begin_time,end_time,label,probability,error_type
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,THAR_B2,0.24662415577411326,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,THAR_B2,0.2522578222259168,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,THAR_B2,0.233901741706729,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,THAR_B2,0.29601682326461226,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,THAR_B2,0.18288883693088337,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,THAR_B2,0.09404215402212227,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,THAR_B2,0.3198707462668005,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,THAR_B2,0.11578339687333507,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,THAR_B2,0.13909718857726724,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,THAR_B2,0.3205011168922592,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,THAR_B2,0.12276951044760567,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,THAR_B2,0.1909847616575264,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,THAR_B2,0.2453694908654721,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,THAR_B2,0.10654957810595242,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,THAR_B2,0.13974603515914438,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_B2,0.545827007508818,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,THAR_B2,0.1329812698114006,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B2,0.5598596090924535,false_positive
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,THAR_B2,0.7826416487967693,false_positive
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,THAR_B2,0.4368655810868349,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,THAR_B2,0.18618792194662517,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,THAR_B2,0.30166711857743544,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,THAR_B2,0.23585658017821284,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,THAR_B2,0.4941721480830664,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,THAR_B2,0.39922977372587815,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,THAR_B2,0.4658760567702494,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,THAR_B2,0.5596663594987874,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_B2,0.6839421251425893,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,THAR_B2,0.642835979887579,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B2,0.608146521744551,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,THAR_B1,0.24730220572788686,false_negative
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B1,0.11087621285451216,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,THAR_B1,0.4407565720906276,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,THAR_B1,0.3441704161531025,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_B1,0.21364588619130082,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,THAR_B1,0.45195238936650967,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,THAR_B1,0.2755520766613395,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,THAR_B1,0.42830404427791563,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,THAR_B1,0.2242353990289511,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,THAR_B1,0.15487230747748287,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,THAR_B1,0.33258424214665133,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_B1,0.43103802491278204,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,THAR_B1,0.19378068851081834,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,THAR_B1,0.3683498601032404,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,THAR_B1,0.2322118951274159,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,THAR_B1,0.15859602331552708,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,THAR_B1,0.5181560019791985,false_positive
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,THAR_P1,0.889826254317279,false_positive
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_P1,0.743201223190914,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_P1,0.3622973460861975,false_negative
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_P1,0.8514561098244932,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,THAR_P1,0.5705804543003551,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,THAR_P1,0.6369560908740978,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,THAR_P1,0.5230191856484715,false_positive
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,MYME_C1,0.6613482789496078,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,MYME_C1,0.23915954575001605,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,MYME_C1,0.14637630830915888,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,MYME_C1,0.1681996314139849,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,MYME_C1,0.09481308008049541,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYME_C1,0.4548682148832181,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,MYME_C1,0.219102553176584,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,MYME_C1,0.2647398391161932,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,MYME_C1,0.4222827927236344,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,MYME_C1,0.735578376473026,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,MYME_C1,0.8272380719102667,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,MYME_C1,0.5198395807541099,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,MYME_C1,0.806204980797905,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,30.0,32.0,MYME_C1,0.566587245897774,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYME_C1,0.5799053086398929,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,MYME_C1,0.7924825769662419,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,MYME_C1,0.6785700615187206,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,MYME_C1,0.59790948699148,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,MYME_C1,0.5064006694695852,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,58.0,60.0,MYME_C1,0.6641640472420539,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,MYSP_C1,0.5354977103827696,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,MYSP_C1,0.5999546106484942,false_positive
2,FFL-Annotations/Audio/TRIAL13_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,MYSP_C1,0.4520630798662806,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,MYSP_C1,0.540138983954334,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,MYSP_C1,0.6299966830459697,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,MYSP_C1,0.6196427622799364,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,MYSP_C1,0.554152183179663,false_positive
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,MYSP_C1,0.3532969235017249,false_negative
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,30.0,32.0,MYSP_C1,0.5230772326753388,false_positive
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,MYSP_C1,0.5294249062940294,false_positive
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,MYSP_C1,0.598853046186428,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,MYSP_C1,0.536224653818798,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,MYSP_C1,0.588543979488375,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,MYSP_C1,0.5582437299704545,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,THAR_P2,0.9368546921171216,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,THAR_P2,0.3066072041919836,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,MYLO_C2,0.7091197595165487,false_positive
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,MYLO_C2,0.09843335314840831,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,MYLO_C2,0.39563840394029154,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,MYLO_C2,0.4819216714157257,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,4.0,6.0,MYLO_C2,0.8914958050999726,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,MYLO_C2,0.5789834810814699,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,MYLO_C2,0.6753236108339256,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,MYLO_C2,0.6660582570213256,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,14.0,16.0,MYLO_C2,0.7676706483033556,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,MYLO_C2,0.6623621485383495,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,MYLO_C2,0.6755661474914013,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,30.0,32.0,MYLO_C2,0.6633869745938812,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYLO_C2,0.41880340972806873,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,MYLO_C2,0.7752372884979603,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,MYLO_C2,0.712985051853726,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,MYLO_C2,0.6069312035723213,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,54.0,56.0,MYLO_C2,0.6232155482866474,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,MYLO_C2,0.5488998859862141,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,34.0,36.0,MYLO_C2,0.5686934419842715,false_positive
2,FFL-Annotations/Audio/TRIAL4_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,MYLO_C2,0.5162599743214547,false_positive
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,MYLO_C4,0.23881379491544272,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,MYLO_C4,0.07649484316286415,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,MYLO_C4,0.15180254238219618,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,MYLO_C4,0.2177772303817803,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,MYLO_C4,0.19417617429983033,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,MYLO_C4,0.8291486047396112,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,40.0,42.0,MYLO_C4,0.19175444169481895,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,46.0,48.0,MYLO_C4,0.07168677851410957,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,MYLO_C4,0.2511351622939469,false_negative
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,MYLO_C4,0.5708857493802401,false_positive
2,FFL-Annotations/Audio/TRIAL3_MODEL_14JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,MYLO_C4,0.6001247823246733,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,HARU_C2,0.6060959081092615,false_positive
2,FFL-Annotations/Audio/TRIAL10_HAWK_17JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,HARU_C2,0.5843496947389166,false_positive
2,FFL-Annotations/Audio/TRIAL13_MODEL_20JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,HARU_C2,0.604541521606206,false_positive
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,HARU_C2,0.15003093032494066,false_negative
2,FFL-Annotations/Audio/TRIAL14_HAWK_21JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,HARU_C2,0.2569571302007358,false_negative
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,10.0,12.0,HARU_C2,0.5818079335829507,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,HARU_C2,0.6649418879869499,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,18.0,20.0,HARU_C2,0.613455784540077,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C2,0.671504878953173,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,HARU_C2,0.5535259830122322,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,26.0,28.0,HARU_C2,0.6654771899080215,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,HARU_C2,0.5467691924609439,false_positive
2,FFL-Annotations/Audio/TRIAL15_MODEL_23JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,HARU_C2,0.415658381169098,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,HARU_C2,0.16048511056996034,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,28.0,30.0,HARU_C2,0.13391430077143543,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,30.0,32.0,HARU_C2,0.12600469359659452,false_negative
2,FFL-Annotations/Audio/TRIAL17_HAWK_22JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,HARU_C2,0.2007712741148258,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,HARU_C2,0.3789687986475246,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C2,0.4111639064470191,false_negative
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,32.0,34.0,HARU_C2,0.5057377692552932,false_positive
2,FFL-Annotations/Audio/TRIAL1_MODEL_13JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,HARU_C2,0.5593574965643199,false_positive
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C1,0.1486092098938695,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,HARU_C1,0.4832350954124562,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,HARU_C1,0.37054774473155544,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,HARU_C1,0.2472840019700344,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,38.0,40.0,HARU_C1,0.05729127424697664,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,HARU_C1,0.11192709250761909,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,HARU_C1,0.47015655850682575,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,48.0,50.0,HARU_C1,0.14852587825023134,false_negative
3,FFL-Annotations/Audio/TRIAL25_HAWK_29JUN2024_VILLAANA_MADREDEDIOS.wav,0.0,2.0,HARU_C1,0.3053668240687638,false_negative
3,FFL-Annotations/Audio/TRIAL25_HAWK_29JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,HARU_C1,0.5049072957175702,false_positive
3,FFL-Annotations/Audio/TRIAL25_HAWK_29JUN2024_VILLAANA_MADREDEDIOS.wav,42.0,44.0,HARU_C1,0.23642028348464217,false_negative
3,FFL-Annotations/Audio/TRIAL5_HAWK_14JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,HARU_C1,0.5146650224513566,false_positive
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,16.0,18.0,HARU_C1,0.40513814754807587,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,20.0,22.0,HARU_C1,0.4969984539112899,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,22.0,24.0,HARU_C1,0.3580943706221793,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,HARU_C1,0.4565357050301948,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,36.0,38.0,HARU_C1,0.8698355696321097,false_positive
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,44.0,46.0,HARU_C1,0.11461118645259072,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,50.0,52.0,HARU_C1,0.1723326752080867,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,52.0,54.0,HARU_C1,0.29660078755392344,false_negative
3,FFL-Annotations/Audio/TRIAL9_MODEL_17JUN2024_VILLAANA_MADREDEDIOS.wav,56.0,58.0,HARU_C1,0.8440288483061853,false_positive
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,2.0,4.0,THAR_B2,0.2683228967800658,false_negative
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,6.0,8.0,THAR_B2,0.5053478146442392,false_positive
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,8.0,10.0,THAR_B2,0.5953198681111493,false_positive
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,12.0,14.0,THAR_B2,0.7157252821314434,false_positive
3,FFL-Annotations/Audio/TRIAL16_MODEL_24JUN2024_VILLAANA_MADREDEDIOS.wav,24.0,26.0,THAR_B2,0.5683569851203215,false_positive
